outcome_name,model_name,target_fraction,selected_population_fraction,selected_rows,treatment_rows,control_rows,treatment_rate,control_rate,cumulative_uplift,cumulative_gain,uplift_ci_lower,uplift_ci_upper,random_gain,gain_above_random,endpoint_gain
conversion,t_learner,0.6,0.6000002146115406,1677450.0,1427734.0,249716.0,0.004706759102185701,0.0029113072450303546,0.0017954518571553467,3011.7807177852364,0.0015561621757676813,0.002034741538543012,1977.8663253137531,1033.9143924714833,3296.443875522922
conversion,t_learner,0.65,0.6500000536528852,1817237.0,1546377.0,270860.0,0.004354694877122461,0.002687735361441335,0.0016669595156811258,3029.260509397822,0.0014460819364512836,0.001887837094910968,2142.6885190898993,886.5719903079225,3296.443875522922
conversion,t_learner,0.7,0.7000002503801307,1957025.0,1665087.0,291938.0,0.004052641093228161,0.002503956319492495,0.0015486847737356665,3030.8148193200427,0.0013433130419642707,0.0017540565055070624,2307.510712866045,723.3041064539975,3296.443875522922
conversion,t_learner,0.75,0.7500000894214752,2096812.0,1783778.0,313034.0,0.0037908304732988075,0.00234159867618214,0.0014492317971166674,3038.766622975794,0.0012573961661687322,0.0016410674280646026,2472.3329066421916,566.4337163336022,3296.443875522922
conversion,t_learner,0.8,0.8000002861487208,2236600.0,1902428.0,334172.0,0.0035612385856389835,0.002202458614126857,0.0013587799715121265,3039.047284284022,0.0011787025276400781,0.0015388574153841748,2637.155100418338,401.8921838656843,3296.443875522922
conversion,t_learner,0.85,0.8500001251900653,2376387.0,2020928.0,355459.0,0.0033598426069607625,0.002079002079002079,0.0012808405279586834,3043.7727797141515,0.0011111755479715256,0.0014505055079458411,2801.977294194484,241.79548551966764,3296.443875522922
conversion,t_learner,0.9,0.9000003219173109,2516175.0,2139474.0,376701.0,0.0031923734525402037,0.0019644227119121,0.0012279507406281038,3089.738954799919,0.0010676174356864202,0.0013882840455697874,2966.79948797063,122.93946682928936,3296.443875522922
conversion,t_learner,0.95,0.9500001609586555,2655962.0,2257895.0,398067.0,0.003041771207252773,0.001864007817779419,0.001177763389473354,3128.0948074324283,0.0010257303917960278,0.0013297963871506803,3131.6216817467757,-3.526874314347424,3296.443875522922
conversion,t_learner,1.0,1.0,2795749.0,2376531.0,419218.0,0.003104104259527858,0.0019250127618565998,0.001179091497671258,3296.443875522922,0.0010287331471794628,0.0013294498481630534,3296.443875522922,0.0,3296.443875522922
conversion,x_learner,0.05,0.050000196727245545,139788.0,121554.0,18234.0,0.04779768662487454,0.034550839091806514,0.013246847533068026,1851.7503229525132,0.010337231180285119,0.016156463885850934,164.82219377614612,1686.928129176367,3296.443875522922
conversion,x_learner,0.1,0.1000000357685901,279575.0,241496.0,38079.0,0.02647248815715374,0.018304052102208566,0.008168436054945175,2283.690510061297,0.006677568586392736,0.009659303523497613,329.64438755229224,1954.0461225090048,3296.443875522922
conversion,x_learner,0.15,0.15000023249583563,419363.0,360381.0,58982.0,0.018402745982723838,0.012393611610321794,0.006009134372402044,2520.0086178136385,0.005014279217408084,0.007003989527396005,494.4665813284383,2025.5420364852002,3296.443875522922
